"region","county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"South","New Hanover","NC",9200,NA,643,120284,23.5,7.800000191,4.699999809,9778,21.20000076,33649,0,38.90000153,46.70000076,14.19999981,78.89245605,20.03342056,43.35905075
"South","Northampton","NC",NA,NA,39,20798,-6.699999809,10.39999962,6.5,2403,8.800000191,21629,4.900000095,65.19999695,23.20000076,11.5,40.37407303,59.27492905,38.30656815
"South","Onslow","NC",3605,NA,188,149838,28.10000038,2.900000095,1.5,4928,13.39999962,24857,0.800000012,33.09999847,48.70000076,18,74.7066803,19.89348412,16.22952843
"South","Orange","NC",6640,NA,249,93851,29.39999962,5.099999905,3.599999905,6848,46.09999847,40685,1.100000024,60.5,27.5,11.69999981,80.84197235,15.8687706,50.39903641
"South","Pamlico","NC",NA,NA,35,11372,12.30000019,10.19999981,6.599999905,2103,11.60000038,26168,1.600000024,44.79999924,38.79999924,16.29999924,73.53147888,25.94970131,43.74780273
"South","Pasquotank","NC",NA,NA,142,31298,13.5,8.199999809,5.699999809,4923,14.39999962,26802,2.299999952,49.09999847,35.70000076,15,61.99437714,37.00875473,30.6121788
"South","Pender","NC",NA,NA,36,28855,39.40000153,9.300000191,5,1790,11.60000038,27728,2.799999952,46.90000153,39.09999847,13.89999962,68.71599579,30.39334679,43.07745743
"South","Perquimans","NC",NA,NA,43,10447,10.89999962,10.89999962,7.300000191,2072,8.800000191,21866,7.199999809,46.90000153,36.79999924,16.10000038,66.80386353,32.79410172,37.12070465
"South","Person","NC",NA,NA,79,30180,6.099999905,8.300000191,5.900000095,2853,7.599999905,31171,5.5,42.29999924,43.59999847,14,68.7210083,30.17230034,33.8966217
"South","Pitt","NC",3150,NA,173,107924,24.70000076,6,3.900000095,4214,21.89999962,30166,1.899999976,45,41.59999847,13.19999981,65.45624542,33.28360748,36.96582794
"South","Polk","NC",NA,NA,63,14416,14.69999981,13.69999981,10.89999962,1802,20.10000038,31864,2.200000048,39,45.79999924,15.10000038,92.09211731,7.304384232,52.25444031
"South","Randolph","NC",3120,NA,140,106546,20.89999962,7.400000095,4.800000191,2715,9.100000381,31274,2,29,53.20000076,17.70000076,92.95703125,5.975822449,36.51192856
"South","Richmond","NC",NA,NA,95,44518,-0.200000003,8.800000191,5.400000095,4487,7.900000095,26747,1.200000048,58.90000153,28,13,69.22143555,28.90740776,34.93643188
"South","Robeson","NC",NA,NA,114,105179,6.099999905,6.599999905,4.099999905,4039,11,23201,3.099999905,63.59999847,25.5,10.80000019,36.11557388,24.89565468,28.97346497
"South","Rockingham","NC",NA,NA,153,86064,4.199999809,8.399999619,5.900000095,4455,8.800000191,30574,1.899999976,44.40000153,40.5,14.89999962,78.88664246,20.38947678,36.33226395
"South","Rowan","NC",1520,NA,222,110605,14.39999962,8.899999619,6.300000191,4655,11.69999981,31169,1.100000024,33.5,49.79999924,16.5,83.04416656,16.06889343,38.63478088
"South","Rutherford","NC",NA,NA,103,56918,7.699999809,8.899999619,6.599999905,3561,9.800000191,28429,1.399999976,38.59999847,48,13.30000019,88.0793457,11.4445343,35.71629333
"South","Sampson","NC",NA,NA,51,47297,-2.400000095,8.5,5.800000191,3874,8.100000381,24196,6.300000191,46.79999924,43.09999847,10,64.00617218,33.1648941,39.2583046
"South","Scotland","NC",NA,NA,107,33754,5.900000095,6.800000191,4.300000191,2802,13.60000038,26980,0.899999976,55.29999924,31.79999924,12.80000019,56.36368942,36.07276154,27.73004723
"South","Stanly","NC",NA,NA,134,51765,9,8.699999809,5.900000095,4556,9.399999619,29548,1.799999952,35.70000076,50.90000153,13.19999981,87.45098114,11.5367527,41.85066986
"South","Stokes","NC",3120,NA,85,37223,16.5,6.699999809,4.800000191,2514,7.300000191,31831,6.400000095,38.79999924,47.90000153,13.10000038,93.80490875,5.558391094,44.74921417
"South","Surry","NC",NA,NA,117,61704,5.900000095,8.600000381,6.199999809,3140,9.399999619,27750,3.5,40,46.29999924,13.5,94.61785126,4.50538063,38.00888062
"South","Swain","NC",NA,NA,22,11268,11.69999981,8.600000381,6.699999809,2396,9.899999619,19533,1,48.90000153,37.90000153,13.10000038,70.5537796,1.73943913,38.42740631
"South","Transylvania","NC",NA,NA,69,25520,11.10000038,11.39999962,7.099999905,2144,17.89999962,30613,0.800000012,39,45.59999847,15.30000019,94.51802826,4.659090996,51.47727203
"South","Tyrrell","NC",NA,NA,10,3856,-3.900000095,9.800000191,7.800000191,3547,7.599999905,18377,5.900000095,55.40000153,33,11.30000019,59.56950378,40.01556015,43.41286469
"South","Union","NC",1520,NA,140,84211,26.60000038,5.900000095,3.700000048,4985,13.19999981,35524,2.900000095,33.70000076,51.70000076,14.39999962,83.15184784,15.94447327,37.99028778
"South","Vance","NC",NA,NA,157,38892,8.300000191,7.699999809,5.300000191,6578,9.5,25588,1.799999952,51.5,37.09999847,11.30000019,54.37107849,45.02725601,32.91165161
"South","Wake","NC",6640,NA,548,423380,51.70000076,4.699999809,3.099999905,6057,35.29999924,44302,0.699999988,42.90000153,41.79999924,15,76.52959442,20.79857254,49.00255203
"South","Warren","NC",NA,NA,41,17265,7.400000095,10.60000038,7.300000191,1670,7.099999905,20554,4.599999905,65.30000305,24.79999924,9.699999809,38.1870842,57.03446198,41.26846313
"South","Washington","NC",NA,NA,41,13997,-4.400000095,8.300000191,5.5,4344,8.699999809,25863,4.300000191,55.20000076,33.90000153,10.69999981,53.98299789,45.48117447,37.52947235
"South","Watauga","NC",NA,NA,122,36952,20,6.300000191,4.300000191,2862,27.39999962,27752,3.400000095,43,41.09999847,15.60000038,97.23425293,2.078372002,52.02695465
"South","Wayne","NC",2980,NA,195,104666,11,6.400000095,3.799999952,4413,12.69999981,27444,2.299999952,37.40000153,52.29999924,10.19999981,66.08831787,32.28651047,26.30462646
"South","Wilkes","NC",NA,NA,79,59393,2.299999952,7.800000191,5.400000095,2184,8.800000191,26476,2.5,33.5,52.59999847,13.89999962,94.68624115,4.754768848,40.18655396
"South","Wilson","NC",NA,NA,180,66061,5.699999809,7.800000191,5,6460,14.39999962,29312,3.400000095,44.09999847,44.40000153,11.5,61.49316406,37.68638229,34.72093964
"South","Yadkin","NC",3120,NA,93,30488,10.30000019,8.600000381,6.300000191,1967,7.099999905,30626,5.300000191,30.20000076,56.29999924,13.30000019,94.73891449,4.247572899,42.56428909
"South","Yancey","NC",NA,NA,50,15419,4.900000095,9.899999619,7.300000191,0,10,22659,7.199999809,46.5,43.40000153,10,98.71587372,0.979311228,59.71852875
"Midwest","Adams","ND",NA,NA,3,3174,-16.10000038,10.89999962,10.60000038,602,11.19999981,26925,23.10000038,28.79999924,39.79999924,30.70000076,99.59042358,0.094517961,51.22873306
"Midwest","Barnes","ND",NA,NA,8,12545,-12.60000038,10.60000038,10.5,1355,15.39999962,25346,16.60000038,32.90000153,42.29999924,24.29999924,98.91590118,0.21522519,51.40693665
"Midwest","Benson","ND",NA,NA,5,7198,-13.39999962,8,7.599999905,1440,9.199999809,18517,18.60000038,42.90000153,33.29999924,23.20000076,61.36426926,0,36.4684639
"Midwest","Billings","ND",NA,NA,1,1108,2.299999952,6.400000095,5,0,12.60000038,24688,50.90000153,18.10000038,41.20000076,39.79999924,99.72924042,0,61.19133759
"Midwest","Bottineau","ND",NA,NA,5,8011,-17.70000076,10,10.89999962,1444,14.30000019,26746,13.60000038,30.79999924,43.5,25.20000076,98.96392822,0.074897014,51.22956085
"Midwest","Bowman","ND",NA,NA,3,3596,-19.60000038,9.699999809,8.800000191,1040,13.89999962,25577,16.60000038,26.5,37.29999924,35.59999847,99.69410706,0,53.031147
"Midwest","Burke","ND",NA,NA,2,3002,-29.60000038,11.5,12,0,8.699999809,22520,22.10000038,30.10000038,36.20000076,33.20000076,99.30046844,0.033311125,50.76615524
"Midwest","Burleigh","ND",1010,NA,38,60131,14,5.900000095,4.800000191,4320,25.10000038,35278,1.799999952,27.60000038,50.90000153,20.89999962,96.63235474,0.109760359,53.85574722
"Midwest","Cass","ND",2520,NA,60,102874,20.79999924,5.199999809,4.599999905,3324,26.5,34221,2.599999905,34,47.70000076,17.89999962,97.63594055,0.272177607,51.63209534
"Midwest","Cavalier","ND",NA,NA,4,6064,-24.89999962,9.899999619,9.699999809,996,12.60000038,26784,11.69999981,27.70000076,48.79999924,23.10000038,99.12599182,0.06596306,51.55013275
"Midwest","Dickey","ND",NA,NA,5,6107,-18.60000038,10.5,11.10000038,952,16,26020,20,30,49.5,20.10000038,99.14852142,0.130997211,50.10643387
"Midwest","Divide","ND",NA,NA,2,2899,-23.79999924,13.60000038,13.19999981,902,12.80000019,26283,20.89999962,39.09999847,31.79999924,28.10000038,99.34460449,0.034494653,55.88134003
"Midwest","Dunn","ND",NA,NA,2,4005,-16.10000038,9.800000191,6.800000191,151,10.10000038,23546,39.90000153,31.70000076,37.20000076,30.29999924,90.01248169,0,52.55929947
"Midwest","Eddy","ND",NA,NA,4,2951,-20.39999962,12,12.5,1569,11,24734,22.5,35.59999847,36.59999847,26.70000076,98.27177429,0,54.727211
"Midwest","Emmons","ND",NA,NA,3,4830,-21,11.39999962,10,833,9,20095,30.89999962,24.5,43.09999847,31.89999962,99.8136673,0,50.31055832
"Midwest","Foster","ND",NA,NA,6,3983,-17.39999962,9.699999809,11,430,12.10000038,24186,17.20000076,29.10000038,41.40000153,28.70000076,99.32212067,0,48.70700455
"Midwest","Golden Valley","ND",NA,NA,2,2108,-19.89999962,10.80000019,9.800000191,1432,15.69999981,25703,15,22.89999962,45.20000076,31.60000038,99.00379181,0,52.84629822
"Midwest","Grand Forks","ND",2985,NA,49,70683,7.199999809,4.699999809,4.099999905,4532,25.79999924,30377,1.899999976,35.09999847,44.09999847,20.39999962,94.45835876,2.045753479,44.00492477
"Midwest","Grant","ND",NA,NA,2,3549,-21.89999962,10.5,10.80000019,145,8.899999619,21406,33.09999847,21.20000076,45.90000153,32.09999847,98.90110016,0.028176952,55.19864655
"Midwest","Griggs","ND",NA,NA,4,3303,-15.60000038,12,12.10000038,0,12.10000038,22649,26.5,36.79999924,44,18.79999924,99.57614136,0,53.16379166
"Midwest","Hettinger","ND",NA,NA,3,3445,-26,12.19999981,10.19999981,0,12.19999981,23201,27.5,25.29999924,46.5,27.20000076,99.59361267,0,53.35268402
"Midwest","Kidder","ND",NA,NA,2,3332,-17.20000076,10.69999981,9.199999809,1148,11.30000019,20477,35.20000076,27.39999962,43.20000076,28.60000038,99.87995148,0,51.35054016
"Midwest","La Moure","ND",NA,NA,5,5383,-19,11.39999962,10.89999962,449,12.39999962,22535,21,28.79999924,46,24.60000038,99.77707672,0,51.3282547
"Midwest","Logan","ND",NA,NA,3,2847,-22.60000038,12.19999981,10.69999981,1273,9.300000191,23365,35,25.79999924,47.29999924,26.20000076,99.68387604,0.035124693,52.19529343
"Midwest","McHenry","ND",NA,NA,3,6528,-20.89999962,10.30000019,10.5,755,9.699999809,21893,27.5,34.5,38.90000153,26.10000038,99.54044342,0.06127451,52.02206039
"Midwest","McIntosh","ND",NA,NA,4,4021,-21.20000076,13.89999962,15.39999962,876,9.5,22429,20.79999924,21.89999962,55.20000076,22.10000038,99.65182495,0.024869435,51.08182144
"Midwest","McKenzie","ND",NA,NA,2,6383,-15.39999962,8.199999809,5.599999905,1009,14.19999981,28569,23.70000076,25.5,42.79999924,31.39999962,85.25771332,0.046999842,48.40983963
"Midwest","McLean","ND",NA,NA,5,10457,-19.60000038,10.39999962,8.899999619,1280,11.89999962,26199,19.29999924,34.09999847,40.09999847,25.10000038,94.38653564,0.028688917,50.71244049
"Midwest","Mercer","ND",NA,NA,9,9808,0.200000003,7,5.699999809,1787,11.19999981,37664,9.800000191,26.39999962,45.29999924,27.5,97.05342865,0.122349106,51.1521225
"Midwest","Morton","ND",1010,NA,12,23700,-6.400000095,7.400000095,6.099999905,3527,13.80000019,28856,8.899999619,31.20000076,43.79999924,24.20000076,97.89029694,0.054852322,48.61603546
"Midwest","Mountrail","ND",NA,NA,4,7021,-11.89999962,9.800000191,8.600000381,674,12.89999962,23230,16.60000038,42.40000153,30.89999962,26.20000076,79.84617615,0.056971941,46.84518051
"Midwest","Nelson","ND",NA,NA,4,4410,-20.20000076,12.69999981,13.89999962,525,10.60000038,23477,14,38.09999847,39.20000076,22,99.68254089,0.045351475,50.02267456
"Midwest","Oliver","ND",NA,NA,3,2381,-11.10000038,6.699999809,4.699999809,592,10.80000019,28039,27.5,24.89999962,41,33.09999847,98.27803802,0,51.57497025
"Midwest","Pembina","ND",NA,NA,8,9238,-14.30000019,9.399999619,9.100000381,327,13.10000038,28706,6.5,28.70000076,46.5,24,97.39121246,0.151547953,44.67417145
"Midwest","Pierce","ND",NA,NA,5,5052,-22.60000038,10.89999962,13.30000019,797,13.39999962,25144,24.70000076,31.29999924,45.20000076,22.79999924,99.18843842,0.03958828,48.11955643
"Midwest","Ramsey","ND",NA,NA,11,12681,-4.5,8.899999619,9.399999619,3808,16.29999924,27720,9.5,33.20000076,41.59999847,24.89999962,94.80324554,0.165602088,47.74071503
"Midwest","Ransom","ND",NA,NA,7,5921,-13.10000038,10.19999981,11.5,884,11.10000038,28684,23.70000076,40.20000076,38,21.5,99.45954895,0.067556158,49.02888107
"Midwest","Renville","ND",NA,NA,3,3160,-18.39999962,9.100000381,10.5,955,9.800000191,26553,21,34.70000076,39.20000076,25.70000076,98.32278442,0.443037987,52.84810257
"Midwest","Richland","ND",NA,NA,12,18148,-7.099999905,8,8.100000381,2849,13,29534,9.899999619,32.40000153,46.70000076,20.5,97.05752563,0.115715228,45.7405777
"Midwest","Rolette","ND",NA,NA,14,12772,7.099999905,5.800000191,4.599999905,536,11.69999981,16641,8.300000191,55.5,24.79999924,18.29999924,32.97056198,0.219229564,28.23363686
"Midwest","Sargent","ND",NA,NA,5,4549,-20.89999962,10,7.900000095,1421,9.699999809,29514,29.70000076,42.59999847,36.20000076,20.5,99.5383606,0.021982854,49.54935074
"Midwest","Sheridan","ND",NA,NA,2,2148,-27.5,13,10.19999981,515,8.199999809,19896,35.79999924,23.5,50.09999847,25.89999962,99.53445435,0,54.70204926
"Midwest","Sioux","ND",NA,NA,4,3761,7.199999809,4.5,1.700000048,0,9.899999619,15539,15.69999981,47.09999847,26.79999924,24.79999924,24.0893383,0.07976602,26.16325378
"Midwest","Slope","ND",NA,NA,1,907,-22.5,8.800000191,3.599999905,111,10.39999962,20682,67.59999847,27.10000038,42.20000076,30.29999924,99.55898285,0,58.98566818
"Midwest","Stark","ND",NA,NA,17,22832,-3.700000048,7.199999809,6,2521,14.80000019,28290,5.900000095,28.10000038,42.09999847,29.20000076,98.78678894,0.0744569,46.76769257
"Midwest","Steele","ND",NA,NA,3,2420,-25.70000076,11.89999962,8.399999619,624,13.69999981,28611,37.40000153,43.59999847,36.70000076,19.5,99.79338837,0,56.61156845
"Midwest","Stutsman","ND",NA,NA,10,22241,-9.600000381,8.5,7.699999809,2194,16.70000076,29448,8.800000191,33.09999847,40.40000153,25.79999924,98.60168457,0.229306236,44.96650314
"Midwest","Towner","ND",NA,NA,3,3627,-16.79999924,10.89999962,11.69999981,166,12.69999981,23277,14.10000038,42.59999847,34.09999847,22.89999962,98.31816864,0.055141989,48.44223785
"Midwest","Traill","ND",NA,NA,10,8752,-11,9.699999809,10.60000038,554,17.70000076,27361,12.80000019,36,44.29999924,19.20000076,98.46891785,0.137111515,52.02239609
"Midwest","Walsh","ND",NA,NA,10,13840,-14.19999981,9.899999619,8.899999619,2144,13,27822,9.199999809,32.79999924,43.09999847,23.39999962,97.20375824,0.122832373,42.65895844
"Midwest","Ward","ND",NA,NA,29,57921,-1.5,5.900000095,5.300000191,1904,19,27246,3.400000095,30.39999962,46.59999847,22.70000076,94.17137146,2.436076641,44.63320541
"Midwest","Wells","ND",NA,NA,4,5864,-20.5,11.10000038,13,875,11.30000019,22734,19.79999924,30.5,40.20000076,29.10000038,99.74420166,0.034106411,49.72714996
"Midwest","Williams","ND",NA,NA,10,21129,-6.400000095,7.599999905,6.599999905,3323,14.30000019,28881,5.900000095,30.29999924,36.90000153,32.09999847,94.77495575,0.085190967,46.93548965
"Midwest","Adams","OH",NA,NA,45,25371,8.5,7.800000191,5.800000191,717,5.199999809,21226,10.39999962,37.20000076,43.90000153,18.5,99.37329865,0.185250878,42.40274429
"Midwest","Allen","OH",4320,NA,272,109755,-1.799999952,7.699999809,5.699999809,9049,11.39999962,32513,2.900000095,29.10000038,53.5,17.20000076,87.62880707,11.21862316,43.14154434
"Midwest","Ashland","OH",NA,NA,115,47507,5.300000191,7.699999809,6,1841,13,31764,6.900000095,28.70000076,47.29999924,23.70000076,98.27183533,0.968278348,43.89879227
"Midwest","Ashtabula","OH",1692,1680,144,99821,-3.200000048,8.5,6.199999809,4436,9,28610,2.5,43.79999924,30.79999924,25,95.63619232,3.143627167,43.10515976
"Midwest","Athens","OH",NA,NA,119,59549,6.5,5.599999905,4.199999809,4248,23.39999962,25702,1.600000024,52,27.89999962,19.70000076,94.3139267,2.81784749,43.31391144
"Midwest","Auglaize","OH",4320,NA,115,44585,8.100000381,7.599999905,5.900000095,2652,9.800000191,35312,8.199999809,24.39999962,51.5,23.79999924,99.19255066,0.148031846,45.54446411
"Midwest","Belmont","OH",9000,NA,132,71074,-14.39999962,10.69999981,8,2886,9,25945,1.5,55.40000153,25.79999924,18.39999962,97.81354523,1.840335369,47.02281952
"Midwest","Brown","OH",1642,1640,74,34966,14.10000038,7.199999809,5.599999905,0,7.400000095,28840,9.899999619,36.5,38.90000153,24.20000076,98.63009644,1.161127925,43.43075943
"Midwest","Butler","OH",1642,3200,653,291479,17.89999962,6.099999905,4.099999905,5185,18.70000076,38673,0.800000012,30.29999924,48.29999924,21,94.30936432,4.505984783,44.98162842
"Midwest","Carroll","OH",1320,NA,69,26521,6.300000191,8.300000191,5.400000095,3294,7.900000095,29341,5.5,38,33.90000153,27.60000038,98.99324799,0.509030581,46.99295044
"Midwest","Champaign","OH",NA,NA,86,36019,8.899999619,7.300000191,5.5,2930,9.699999809,36051,6.599999905,32,43.09999847,24.60000038,96.33248901,2.754101992,45.12063217
"Midwest","Clark","OH",2000,NA,370,147548,-1.600000024,8,5.800000191,6821,12.19999981,32597,1.5,42,37.79999924,19.79999924,90.3041687,8.831702232,43.06259537
"Midwest","Clermont","OH",1642,1640,350,150187,23.10000038,5.300000191,3.400000095,3432,14.5,36511,1.399999976,27.39999962,50,22.29999924,98.5997467,0.85959506,42.70809174
"Midwest","Clinton","OH",NA,NA,89,35415,6,7.5,5.599999905,1554,11.60000038,32005,7.800000191,30.10000038,47.40000153,22.10000038,97.33446503,2.021742105,43.45898819
"Midwest","Columbiana","OH",9320,NA,207,108276,-2.700000048,9,5.900000095,972,8.5,27666,2,41.59999847,31.60000038,26.5,98.2387619,1.301304102,43.91924286
"Midwest","Coshocton","OH",NA,NA,63,35427,-0.800000012,8.300000191,6.099999905,1413,8.100000381,28606,6.199999809,38.40000153,35.29999924,25.20000076,98.28379822,1.171422958,45.65162277
"Midwest","Crawford","OH",4800,NA,118,47870,-4.800000191,8.199999809,6.300000191,2671,9.300000191,29734,5,30.5,41.40000153,27.70000076,98.93670654,0.528514743,43.52412796
"Midwest","Cuyahoga","OH",1692,1680,3079,1412140,-5.800000191,9.199999809,6.400000095,5425,20.10000038,35749,0,52.70000076,29.20000076,17.5,72.63840485,24.79817772,45.3383522
"Midwest","Darke","OH",NA,NA,89,53619,-2.599999905,8.100000381,6.599999905,2338,8.800000191,31730,12.39999962,28.70000076,45.40000153,25.5,98.97051239,0.343161941,45.55474854
"Midwest","Defiance","OH",NA,NA,96,39350,-0.899999976,6.800000191,4.900000095,3656,12.5,35871,7.400000095,33.29999924,41.79999924,24.29999924,93.93138123,1.252858996,43.73824692
"Midwest","Delaware","OH",1840,NA,161,66929,32.59999847,5.300000191,3.799999952,2473,26.39999962,43102,3.400000095,25.10000038,49.40000153,25.10000038,96.95050049,2.12762785,55.09270859
"Midwest","Erie","OH",NA,NA,305,76779,-2.700000048,8.399999619,5.199999809,4768,13.80000019,36738,1.5,40.59999847,34.79999924,24.29999924,90.66671753,8.22099781,46.6638031
"Midwest","Fairfield","OH",1840,NA,216,103461,16.70000076,6.5,4.800000191,1796,15.5,36239,3,28.10000038,47.5,24.10000038,98.21092224,1.114429593,49.08999634
